"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales","by"
26229,"Critical",0.1,226.67,28.16,1559,"Zachary Maynard","Delivery Truck","Consumer","Furniture","Chairs & Chairmats","Jumbo Drum","Hon GuestStacker Chair",0.59,"United States","South","Virginia","Blacksburg",24060,2015-04-15,2015-04-17,87424,-390.768,5,1088.26,"Order.ID"
19130,"High",0.02,11.34,11.25,1561,"Edwin Coley","Regular Air","Corporate","Office Supplies","Paper","Small Box","Staples 1 Part Blank Computer Paper",0.36,"United States","Central","Texas","Mansfield",76063,2015-03-01,2015-03-02,88093,-155.21,9,105.75,"Order.ID"
19208,"Critical",0.05,12.2,6.02,1561,"Edwin Coley","Regular Air","Corporate","Furniture","Office Furnishings","Small Pack","Advantus Panel Wall Certificate Holder - 8.5x11",0.43,"United States","Central","Texas","Mansfield",76063,2015-04-13,2015-04-14,88094,-6.642,5,63.93,"Order.ID"
20464,"Medium",0.07,20.95,5.99,1574,"Sherry Hurley","Regular Air","Consumer","Technology","Computer Peripherals","Small Box","Fellowes Basic 104-Key Keyboard, Platinum",0.65,"United States","South","North Carolina","Fayetteville",28314,2015-02-09,2015-02-10,86966,27.234,19,391.4,"Order.ID"
22127,"Low",0.1,11.58,6.97,1580,"Ronnie Nolan","Regular Air","Corporate","Office Supplies","Envelopes","Small Box","Peel & Seel® Recycled Catalog Envelopes, Brown",0.35,"United States","East","Maine","Waterville",4901,2015-02-16,2015-02-20,90934,-8.398,1,14.53,"Order.ID"
25013,"Medium",0.03,19.04,6.38,1590,"Lucille Buchanan","Express Air","Corporate","Furniture","Office Furnishings","Small Box","Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany",0.56,"United States","East","Ohio","Willoughby",44094,2015-04-04,2015-04-04,86668,83.7936,7,144.03,"Order.ID"
25011,"Medium",0.02,5.53,6.98,1593,"Ronald O'Neill","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Durable Poly Binders",0.39,"United States","Central","Oklahoma","Bartlesville",74006,2015-04-04,2015-04-06,86668,-77.82372,8,48.81,"Order.ID"
21059,"High",0.01,500.98,26,1595,"Chad Henson","Delivery Truck","Corporate","Furniture","Chairs & Chairmats","Jumbo Drum","Global Troy™ Executive Leather Low-Back Tilter",0.6,"United States","East","West Virginia","Huntington",25705,2015-05-11,2015-05-12,90796,5078.538,14,7360.2,"Order.ID"
21060,"High",0.08,9.77,6.02,1595,"Chad Henson","Regular Air","Corporate","Furniture","Office Furnishings","Medium Box","DAX Solid Wood Frames",0.48,"United States","East","West Virginia","Huntington",25705,2015-05-11,2015-05-12,90796,23.276,9,89.06,"Order.ID"
21061,"High",0.09,3.28,0.98,1595,"Chad Henson","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 329",0.59,"United States","East","West Virginia","Huntington",25705,2015-05-11,2015-05-13,90796,17.754,42,134.97,"Order.ID"
21928,"Critical",0.1,9.11,2.15,1602,"Frank Hess","Regular Air","Home Office","Office Supplies","Paper","Wrap Bag","Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,"United States","East","Maryland","Waldorf",20601,2015-04-10,2015-04-12,89680,-3.9312,2,17.42,"Order.ID"
23533,"Critical",0.09,2.18,0.78,1603,"Alex Watkins","Regular Air","Small Business","Office Supplies","Rubber Bands","Wrap Bag","Stockwell Push Pins",0.52,"United States","East","New York","Woodmere",11598,2015-01-16,2015-01-18,89679,2.4548,9,19.12,"Order.ID"
23534,"Critical",0.05,179.29,29.21,1603,"Alex Watkins","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Bevis Round Conference Table Top, X-Base",0.76,"United States","East","New York","Woodmere",11598,2015-01-16,2015-01-18,89679,-537.27977732,1,186.64,"Order.ID"
18450,"Medium",0.05,1.98,4.77,1606,"Don Rogers","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","Avery Reinforcements for Hole-Punch Pages",0.4,"United States","East","New York","Franklin Square",11010,2015-01-07,2015-01-08,87993,-14.35982,1,3.53,"Order.ID"
18451,"Medium",0.07,699.99,24.49,1606,"Don Rogers","Express Air","Home Office","Technology","Copiers and Fax","Large Box","Canon PC1060 Personal Laser Copier",0.41,"United States","East","New York","Franklin Square",11010,2015-01-07,2015-01-08,87993,-2870.2776,1,706.56,"Order.ID"
18452,"Medium",0.07,6783.02,24.49,1606,"Don Rogers","Regular Air","Home Office","Technology","Office Machines","Large Box","Polycom ViewStation™ ISDN Videoconferencing Unit",0.39,"United States","East","New York","Franklin Square",11010,2015-01-07,2015-01-08,87993,77.9835999999977,2,13121.07,"Order.ID"
22921,"Not Specified",0.01,15.16,15.09,1607,"Kathleen Huang Hall","Regular Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",0.39,"United States","East","New York","Freeport",11520,2015-04-15,2015-04-15,87994,-200.859,7,110.93,"Order.ID"
24951,"Low",0.1,5.68,3.6,1607,"Kathleen Huang Hall","Express Air","Home Office","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme® Preferred Stainless Steel Scissors",0.56,"United States","East","New York","Freeport",11520,2015-02-06,2015-02-10,87995,-33.2956,21,118.35,"Order.ID"
22682,"High",0.03,2.16,6.05,1609,"Jerry Ennis","Regular Air","Consumer","Office Supplies","Binders and Binder Accessories","Small Box","Peel & Stick Add-On Corner Pockets",0.37,"United States","West","California","Sacramento",95823,2015-05-11,2015-05-12,87824,-90.5855,7,17.31,"Order.ID"
22683,"High",0.03,9.71,9.45,1609,"Jerry Ennis","Regular Air","Consumer","Office Supplies","Storage & Organization","Small Box","Filing/Storage Totes and Swivel Casters",0.6,"United States","West","California","Sacramento",95823,2015-05-11,2015-05-11,87824,-36.9,2,23.56,"Order.ID"
18394,"Low",0.06,40.97,1.99,1614,"Wayne Lutz","Regular Air","Consumer","Technology","Computer Peripherals","Small Pack","TDK 4.7GB DVD-R Spindle, 15/Pack",0.42,"United States","East","Massachusetts","Hopkinton",1748,2015-04-08,2015-04-12,87823,341.1981,12,494.49,"Order.ID"
19501,"High",0.09,12.88,4.59,1618,"June Roberts","Regular Air","Consumer","Office Supplies","Scissors, Rulers and Trimmers","Wrap Bag","Martin-Yale Premier Letter Opener",0.82,"United States","Central","Indiana","Highland",46322,2015-04-06,2015-04-06,90248,-175.13,13,158.13,"Order.ID"
19502,"High",0.02,45.99,4.99,1620,"Gerald Petty","Express Air","Consumer","Technology","Telephones and Communication","Small Box","600 Series Non-Flip",0.57,"United States","East","Pennsylvania","Lancaster",17602,2015-04-06,2015-04-07,90248,3.96,4,163.01,"Order.ID"
23750,"High",0.06,15.01,8.4,1623,"Patrick Adcock","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,"United States","Central","Indiana","Schererville",46375,2015-05-24,2015-05-26,87611,1.6169,22,333.04,"Order.ID"
23751,"High",0.09,40.48,19.99,1623,"Patrick Adcock","Regular Air","Small Business","Technology","Computer Peripherals","Small Box","Keytronic Designer 104- Key Black Keyboard",0.77,"United States","Central","Indiana","Schererville",46375,2015-05-24,2015-05-26,87611,65.3940000000001,12,472.44,"Order.ID"
23752,"High",0.05,12.28,6.13,1623,"Patrick Adcock","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Recycled Eldon Regeneration Jumbo File",0.57,"United States","Central","Indiana","Schererville",46375,2015-05-24,2015-05-25,87611,1.336,1,18.73,"Order.ID"
21145,"Medium",0.08,213.45,14.7,1625,"Molly Browning","Delivery Truck","Home Office","Technology","Office Machines","Jumbo Drum","Panasonic KX-P2130 Dot Matrix Printer",0.59,"United States","East","New York","Glen Cove",11542,2015-03-27,2015-03-29,90600,1674.7542,12,2427.18,"Order.ID"
21146,"Medium",0.1,55.98,13.88,1625,"Molly Browning","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1882",0.36,"United States","East","New York","Glen Cove",11542,2015-03-27,2015-03-29,90600,300.0465,8,434.85,"Order.ID"
21147,"Medium",0,16.06,8.34,1625,"Molly Browning","Regular Air","Home Office","Office Supplies","Storage & Organization","Small Box","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",0.59,"United States","East","New York","Glen Cove",11542,2015-03-27,2015-03-28,90600,-28.09,1,19.16,"Order.ID"
21270,"Medium",0,209.37,69,1625,"Molly Browning","Regular Air","Home Office","Furniture","Tables","Large Box","Hon 2111 Invitation™ Series Corner Table",0.79,"United States","East","New York","Glen Cove",11542,2015-02-16,2015-02-18,90601,-263.11192908,11,1959.88,"Order.ID"
23604,"High",0.06,43.57,16.36,1627,"Aaron Day","Regular Air","Corporate","Office Supplies","Storage & Organization","Small Box","Trav-L-File Heavy-Duty Shuttle II, Black",0.55,"United States","South","Tennessee","Greeneville",37743,2015-05-28,2015-05-30,90602,-38.808,17,710.16,"Order.ID"
19769,"High",0.08,8.09,7.96,1632,"Lori Wolfe","Express Air","Home Office","Furniture","Office Furnishings","Small Box","6"" Cubicle Wall Clock, Black",0.49,"United States","South","Mississippi","Hattiesburg",39401,2015-01-15,2015-01-16,90530,15.984,6,48.25,"Order.ID"
20359,"High",0.02,25.99,5.37,1632,"Lori Wolfe","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Small Box","BOSTON® Ranger® #55 Pencil Sharpener, Black",0.56,"United States","South","Mississippi","Hattiesburg",39401,2015-04-15,2015-04-17,90533,-88.158,9,243.24,"Order.ID"
24786,"Not Specified",0.03,5.98,3.85,1633,"Gerald Raynor","Regular Air","Home Office","Technology","Computer Peripherals","Small Pack","Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",0.68,"United States","South","Mississippi","Horn Lake",38637,2015-02-10,2015-02-12,90531,-76.1068,6,38.54,"Order.ID"
26340,"Not Specified",0.08,100.97,14,1634,"Katherine W Epstein","Delivery Truck","Home Office","Technology","Office Machines","Jumbo Drum","Hewlett-Packard Deskjet 3820 Color Inkjet Printer",0.37,"United States","South","Mississippi","Jackson",39212,2015-04-09,2015-04-10,90532,-73.4941199999999,15,1483.16,"Order.ID"
19144,"Critical",0.08,115.99,56.14,1636,"Sidney Greenberg","Delivery Truck","Home Office","Technology","Office Machines","Jumbo Drum","Hewlett-Packard Deskjet 5550 Color Inkjet Printer",0.4,"United States","West","California","Salinas",93905,2015-01-14,2015-01-16,89704,-272.860884,5,562.93,"Order.ID"
19145,"Critical",0.08,4.28,0.94,1636,"Sidney Greenberg","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 336",0.56,"United States","West","California","Salinas",93905,2015-01-14,2015-01-17,89704,10.5792,7,29.18,"Order.ID"
20869,"High",0.04,136.98,24.49,1636,"Sidney Greenberg","Express Air","Home Office","Furniture","Office Furnishings","Large Box","3M Polarizing Task Lamp with Clamp Arm, Light Gray",0.59,"United States","West","California","Salinas",93905,2015-01-12,2015-01-14,89706,1127.5497,12,1634.13,"Order.ID"
26109,"Critical",0.08,55.48,6.79,1639,"Marvin Rollins","Regular Air","Home Office","Office Supplies","Paper","Small Box","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",0.37,"United States","East","Connecticut","Stamford",6901,2015-02-26,2015-02-28,89705,147.7566,4,214.14,"Order.ID"
18274,"Low",0.09,107.53,5.81,1644,"Sam Woodward","Regular Air","Small Business","Furniture","Office Furnishings","Medium Box","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.65,"United States","Central","Texas","Friendswood",77546,2015-06-14,2015-06-16,87342,69.5451,1,100.79,"Order.ID"
24265,"Not Specified",0.06,3.29,1.35,1646,"Eugene Brewer Knox","Regular Air","Small Business","Office Supplies","Rubber Bands","Wrap Bag","Acco® Hot Clips™ Clips to Go",0.4,"United States","East","New York","Bethpage",11714,2015-03-15,2015-03-17,90932,8.53,11,35.97,"Order.ID"
21947,"Critical",0.08,46.89,5.1,1648,"Nina Bowles","Regular Air","Corporate","Office Supplies","Appliances","Medium Box","Bionaire Personal Warm Mist Humidifier/Vaporizer",0.46,"United States","Central","Illinois","Woodstock",60098,2015-03-25,2015-03-27,91043,507.633,17,735.7,"Order.ID"
21948,"Critical",0.05,12.98,3.14,1648,"Nina Bowles","Regular Air","Corporate","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme® 8"" Straight Scissors",0.6,"United States","Central","Illinois","Woodstock",60098,2015-03-25,2015-03-25,91043,38.23,18,225.59,"Order.ID"
20603,"Critical",0.03,48.58,3.99,1649,"Roy Hardison","Express Air","Corporate","Office Supplies","Appliances","Small Box","Belkin Premiere Surge Master II 8-outlet surge protector",0.56,"United States","East","New York","Woodmere",11598,2015-02-24,2015-02-26,91041,100.1328,3,145.12,"Order.ID"
24016,"High",0.05,6.48,2.74,1650,"Dan Lamm","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","Sony MFD2HD Formatted Diskettes, 10/Pack",0.71,"United States","South","North Carolina","Asheboro",27203,2015-05-09,2015-05-09,91042,15.096,15,94.27,"Order.ID"
24017,"High",0.09,12.53,0.5,1650,"Dan Lamm","Regular Air","Corporate","Office Supplies","Labels","Small Box","Avery 485",0.38,"United States","South","North Carolina","Asheboro",27203,2015-05-09,2015-05-10,91042,14.9124,7,82.21,"Order.ID"
24019,"High",0.08,65.99,8.99,1650,"Dan Lamm","Express Air","Corporate","Technology","Telephones and Communication","Small Box","i270",0.55,"United States","South","North Carolina","Asheboro",27203,2015-05-09,2015-05-11,91042,-135.226,8,417.47,"Order.ID"
19251,"Not Specified",0,101.41,35,1653,"Charles Cline","Express Air","Corporate","Office Supplies","Storage & Organization","Large Box","Tennsco Regal Shelving Units",0.82,"United States","West","California","Thousand Oaks",91360,2015-01-24,2015-01-25,89885,-457.73,10,1104.32,"Order.ID"
19252,"Not Specified",0.1,95.99,4.9,1653,"Charles Cline","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","T60",0.56,"United States","West","California","Thousand Oaks",91360,2015-01-24,2015-01-25,89885,-268.664,2,149.8,"Order.ID"
24187,"High",0.1,3.6,2.2,1665,"Elsie Pridgen","Regular Air","Consumer","Office Supplies","Paper","Wrap Bag","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",0.39,"United States","West","California","Laguna Hills",92653,2015-02-26,2015-02-27,90678,-8.28,2,6.97,"Order.ID"
21491,"Low",0.03,35.41,1.99,1670,"Carolyn Bowling","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Imation DVD-RAM discs",0.43,"United States","South","Virginia","Blacksburg",24060,2015-04-24,2015-04-26,86722,1912.422,10,367.52,"Order.ID"
21492,"Low",0,142.86,19.99,1670,"Carolyn Bowling","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Letter Size Cart",0.56,"United States","South","Virginia","Blacksburg",24060,2015-04-24,2015-05-03,86722,-739.326,11,1576.35,"Order.ID"
23578,"Low",0.1,4.13,0.99,1671,"Mitchell Ross","Regular Air","Small Business","Office Supplies","Labels","Small Box","Avery 491",0.39,"United States","South","Virginia","Burke",22015,2015-02-09,2015-02-13,86724,-40.53,13,52.16,"Order.ID"
22007,"Critical",0.03,223.98,15.01,1671,"Mitchell Ross","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","GBC DocuBind TL200 Manual Binding Machine",0.38,"United States","South","Virginia","Burke",22015,2015-05-12,2015-05-13,86725,0.696,21,4881.84,"Order.ID"
25066,"Low",0.02,284.98,69.55,1672,"Sidney Scarborough","Delivery Truck","Small Business","Furniture","Chairs & Chairmats","Jumbo Drum","Global Commerce™ Series High-Back Swivel/Tilt Chairs",0.6,"United States","South","Virginia","Charlottesville",22901,2015-06-07,2015-06-12,86723,15.528,3,926.3,"Order.ID"
25067,"Low",0.08,55.48,14.3,1672,"Sidney Scarborough","Regular Air","Small Business","Office Supplies","Paper","Small Box","Xerox 194",0.37,"United States","South","Virginia","Charlottesville",22901,2015-06-07,2015-06-09,86723,-225.5638,17,942.53,"Order.ID"
18150,"Medium",0.07,13.73,6.85,1679,"Jeanne Nguyen","Regular Air","Consumer","Furniture","Office Furnishings","Wrap Bag","DAX Wood Document Frame.",0.54,"United States","East","Ohio","Fairborn",45324,2015-03-20,2015-03-21,86646,-22.72,21,276.64,"Order.ID"
23524,"Low",0.09,30.98,19.51,1680,"Esther Whitaker","Regular Air","Consumer","Office Supplies","Envelopes","Small Box","Staples Colored Interoffice Envelopes",0.36,"United States","East","Ohio","Fairfield",45014,2015-05-03,2015-05-05,86645,-163.53,18,514.62,"Order.ID"
23525,"Low",0.03,49.34,10.25,1680,"Esther Whitaker","Regular Air","Consumer","Furniture","Office Furnishings","Large Box","Electrix Fluorescent Magnifier Lamps & Weighted Base",0.57,"United States","East","Ohio","Fairfield",45014,2015-05-03,2015-05-05,86645,554.77,17,817.32,"Order.ID"
1976,"Not Specified",0.04,6.28,5.41,1682,"Julie Edwards","Regular Air","Consumer","Furniture","Office Furnishings","Small Box","Eldon® 200 Class™ Desk Accessories",0.53,"United States","Central","Illinois","Chicago",60611,2015-02-14,2015-02-16,14115,-38.38,43,284.48,"Order.ID"
5358,"Not Specified",0.08,4.98,4.7,1682,"Julie Edwards","Regular Air","Consumer","Office Supplies","Paper","Small Box","Staples Copy Paper (20Lb. and 84 Bright)",0.38,"United States","Central","Illinois","Chicago",60611,2015-03-14,2015-03-15,38080,-56.35,47,225.98,"Order.ID"
19976,"Not Specified",0.04,6.28,5.41,1683,"Wesley Corbett","Regular Air","Consumer","Furniture","Office Furnishings","Small Box","Eldon® 200 Class™ Desk Accessories",0.53,"United States","Central","Texas","Conroe",77301,2015-02-14,2015-02-16,90612,-19.9576,11,72.77,"Order.ID"
23358,"Not Specified",0.08,4.98,4.7,1683,"Wesley Corbett","Regular Air","Consumer","Office Supplies","Paper","Small Box","Staples Copy Paper (20Lb. and 84 Bright)",0.38,"United States","Central","Texas","Conroe",77301,2015-03-14,2015-03-15,90613,-56.35,12,57.7,"Order.ID"
